order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2024-04-02,2024,Q2,4,April,Latin America,Chile,Electronics,Laptops,Home Office,2,1279.53,2559.06,1590.7,968.36,0.3784
2024-06-27,2024,Q2,6,June,North America,USA,Office Supplies,Art Supplies,Consumer,11,118.03,1298.33,804.38,493.95,0.3805
2022-05-15,2022,Q2,5,May,Europe,UK,Office Supplies,Binders,Home Office,15,30.13,451.95,246.23,205.72,0.4552
2024-12-22,2024,Q4,12,December,Asia Pacific,India,Clothing,Shirts,Home Office,11,58.87,647.57,469.04,178.53,0.2757
2022-08-23,2022,Q3,8,August,Europe,Italy,Clothing,Shirts,Corporate,8,215.02,1720.16,1107.92,612.24,0.3559
2023-11-26,2023,Q4,11,November,Latin America,Argentina,Clothing,Outerwear,Consumer,3,164.27,492.81,414.25,78.56,0.1594
2023-10-03,2023,Q4,10,October,Latin America,Argentina,Office Supplies,Binders,Consumer,19,12.97,246.43,137.79,108.64,0.4409
2024-08-29,2024,Q3,8,August,North America,USA,Electronics,Phones,Corporate,10,436.32,4363.2,2317.06,2046.14,0.469
2022-07-17,2022,Q3,7,July,Asia Pacific,Japan,Electronics,Accessories,Home Office,1,1115.4,1115.4,696.68,418.72,0.3754
2023-11-07,2023,Q4,11,November,North America,Canada,Office Supplies,Art Supplies,Corporate,14,76.03,1064.42,719.76,344.66,0.3238
2022-04-16,2022,Q2,4,April,Asia Pacific,Australia,Office Supplies,Paper,Home Office,13,67.71,880.23,468.55,411.68,0.4677
2024-11-05,2024,Q4,11,November,Europe,France,Clothing,Shirts,Consumer,15,195.81,2937.15,1552.62,1384.53,0.4714
2023-12-19,2023,Q4,12,December,Asia Pacific,China,Office Supplies,Art Supplies,Consumer,11,184.57,2030.27,1058.54,971.73,0.4786
2024-05-28,2024,Q2,5,May,North America,Mexico,Office Supplies,Paper,Consumer,4,162.21,648.84,494.35,154.49,0.2381
2023-07-14,2023,Q3,7,July,Asia Pacific,Australia,Office Supplies,Paper,Consumer,15,109.64,1644.6,1354.19,290.41,0.1766
2022-10-21,2022,Q4,10,October,Latin America,Brazil,Furniture,Storage,Home Office,14,957.92,13410.88,8437.05,4973.83,0.3709
2022-03-04,2022,Q1,3,March,North America,Mexico,Furniture,Tables,Corporate,2,1141.41,2282.82,1170.72,1112.1,0.4872
2024-07-18,2024,Q3,7,July,Asia Pacific,Japan,Office Supplies,Binders,Home Office,19,144.1,2737.9,2226.8,511.1,0.1867
2023-10-27,2023,Q4,10,October,North America,USA,Furniture,Chairs,Home Office,14,1144.46,16022.44,8182.1,7840.34,0.4893
2022-04-12,2022,Q2,4,April,North America,Canada,Clothing,Outerwear,Corporate,18,145.28,2615.04,1795.01,820.03,0.3136
2024-09-21,2024,Q3,9,September,Latin America,Argentina,Office Supplies,Paper,Home Office,15,25.45,381.75,289.4,92.35,0.2419
2022-08-22,2022,Q3,8,August,Asia Pacific,India,Electronics,Laptops,Home Office,10,1171.53,11715.3,9304.86,2410.44,0.2058
2024-09-23,2024,Q3,9,September,Asia Pacific,China,Furniture,Tables,Home Office,12,411.17,4934.04,3059.23,1874.81,0.38
2022-04-23,2022,Q2,4,April,North America,USA,Office Supplies,Paper,Consumer,4,74.25,297.0,215.95,81.05,0.2729
2023-06-08,2023,Q2,6,June,Asia Pacific,Australia,Electronics,Phones,Corporate,18,265.15,4772.7,3283.56,1489.14,0.312
2024-05-31,2024,Q2,5,May,Europe,France,Clothing,Outerwear,Home Office,2,176.17,352.34,248.5,103.84,0.2947
2023-04-17,2023,Q2,4,April,Asia Pacific,China,Clothing,Outerwear,Consumer,12,55.72,668.64,400.73,267.91,0.4007
2024-06-12,2024,Q2,6,June,North America,Canada,Electronics,Laptops,Home Office,6,1809.33,10855.98,7736.45,3119.53,0.2874
2024-05-29,2024,Q2,5,May,Latin America,Chile,Clothing,Pants,Consumer,13,112.5,1462.5,1209.18,253.32,0.1732
2024-04-09,2024,Q2,4,April,North America,Canada,Furniture,Storage,Corporate,6,598.81,3592.86,2409.85,1183.01,0.3293
2024-01-12,2024,Q1,1,January,North America,Canada,Electronics,Phones,Corporate,11,266.99,2936.89,2296.8,640.09,0.2179
2024-03-31,2024,Q1,3,March,North America,Canada,Office Supplies,Art Supplies,Corporate,9,20.65,185.85,127.04,58.81,0.3164
2023-03-30,2023,Q1,3,March,Asia Pacific,Japan,Electronics,Accessories,Home Office,8,1424.23,11393.84,9673.82,1720.02,0.151
2022-08-22,2022,Q3,8,August,Europe,UK,Office Supplies,Art Supplies,Home Office,6,82.58,495.48,415.86,79.62,0.1607
2022-10-30,2022,Q4,10,October,Europe,Germany,Furniture,Tables,Consumer,4,87.53,350.12,294.55,55.57,0.1587
2022-12-22,2022,Q4,12,December,Europe,Germany,Furniture,Storage,Corporate,6,1029.47,6176.82,5097.62,1079.2,0.1747
2024-08-08,2024,Q3,8,August,Latin America,Chile,Office Supplies,Art Supplies,Corporate,15,109.33,1639.95,1093.55,546.4,0.3332
2022-11-06,2022,Q4,11,November,Latin America,Brazil,Clothing,Pants,Home Office,13,235.46,3060.98,1730.88,1330.1,0.4345
2023-09-13,2023,Q3,9,September,Asia Pacific,China,Office Supplies,Art Supplies,Consumer,4,87.96,351.84,238.43,113.41,0.3223
2023-09-28,2023,Q3,9,September,Latin America,Argentina,Electronics,Phones,Corporate,17,1106.7,18813.9,14063.96,4749.94,0.2525
2023-08-11,2023,Q3,8,August,North America,Mexico,Electronics,Accessories,Home Office,14,648.4,9077.6,6385.49,2692.11,0.2966
2024-11-04,2024,Q4,11,November,Latin America,Argentina,Electronics,Laptops,Home Office,11,1870.83,20579.13,12599.05,7980.08,0.3878
2023-01-21,2023,Q1,1,January,Asia Pacific,India,Furniture,Chairs,Corporate,3,153.59,460.77,284.67,176.1,0.3822
2022-07-31,2022,Q3,7,July,Asia Pacific,China,Furniture,Chairs,Consumer,10,859.02,8590.2,5945.47,2644.73,0.3079
2024-06-15,2024,Q2,6,June,Latin America,Chile,Furniture,Tables,Corporate,2,537.74,1075.48,842.59,232.89,0.2165
2023-08-03,2023,Q3,8,August,Latin America,Argentina,Office Supplies,Art Supplies,Home Office,1,32.07,32.07,16.07,16.0,0.4989
2022-04-18,2022,Q2,4,April,Asia Pacific,China,Office Supplies,Paper,Home Office,9,121.15,1090.35,725.14,365.21,0.3349
2024-03-02,2024,Q1,3,March,Asia Pacific,Australia,Furniture,Tables,Consumer,3,575.39,1726.17,1424.67,301.5,0.1747
2022-10-17,2022,Q4,10,October,Asia Pacific,Australia,Clothing,Shirts,Home Office,12,134.39,1612.68,1332.93,279.75,0.1735
2022-06-23,2022,Q2,6,June,Asia Pacific,India,Office Supplies,Paper,Home Office,11,187.98,2067.78,1165.05,902.73,0.4366
2024-12-14,2024,Q4,12,December,North America,Mexico,Clothing,Outerwear,Corporate,3,279.41,838.23,630.82,207.41,0.2474
2022-02-07,2022,Q1,2,February,Asia Pacific,Australia,Furniture,Chairs,Corporate,8,1255.68,10045.44,7661.41,2384.03,0.2373
2024-09-22,2024,Q3,9,September,Europe,France,Furniture,Chairs,Consumer,3,313.26,939.78,737.82,201.96,0.2149
2023-08-29,2023,Q3,8,August,North America,Mexico,Electronics,Accessories,Corporate,14,1093.82,15313.48,9579.97,5733.51,0.3744
2022-09-26,2022,Q3,9,September,Latin America,Brazil,Furniture,Chairs,Home Office,13,915.4,11900.2,8794.77,3105.43,0.261
2022-12-06,2022,Q4,12,December,Latin America,Brazil,Clothing,Pants,Home Office,8,142.96,1143.68,722.73,420.95,0.3681
2023-05-02,2023,Q2,5,May,Latin America,Chile,Office Supplies,Art Supplies,Corporate,19,126.7,2407.3,1658.45,748.85,0.3111
2023-04-25,2023,Q2,4,April,Europe,UK,Clothing,Shirts,Corporate,15,181.7,2725.5,1701.74,1023.76,0.3756
2024-06-21,2024,Q2,6,June,Latin America,Argentina,Clothing,Outerwear,Home Office,15,127.49,1912.35,1319.99,592.36,0.3098
2024-05-07,2024,Q2,5,May,Europe,France,Furniture,Tables,Consumer,8,405.22,3241.76,2236.81,1004.95,0.31
2024-09-11,2024,Q3,9,September,Asia Pacific,China,Electronics,Laptops,Consumer,6,1885.68,11314.08,8142.72,3171.36,0.2803
2022-11-25,2022,Q4,11,November,Asia Pacific,India,Furniture,Tables,Consumer,8,1065.08,8520.64,4757.55,3763.09,0.4416
2023-03-31,2023,Q1,3,March,Latin America,Argentina,Electronics,Laptops,Consumer,15,1278.14,19172.1,13165.7,6006.4,0.3133
2024-03-22,2024,Q1,3,March,Asia Pacific,Japan,Clothing,Shirts,Corporate,7,180.48,1263.36,1072.84,190.52,0.1508
2023-04-05,2023,Q2,4,April,North America,Canada,Electronics,Accessories,Home Office,1,1443.26,1443.26,1114.92,328.34,0.2275
2023-11-18,2023,Q4,11,November,Europe,France,Electronics,Laptops,Corporate,1,163.71,163.71,114.51,49.2,0.3005
2022-10-12,2022,Q4,10,October,Latin America,Argentina,Electronics,Phones,Consumer,10,1038.56,10385.6,7935.87,2449.73,0.2359
2023-06-09,2023,Q2,6,June,Europe,France,Clothing,Shirts,Corporate,6,170.21,1021.26,646.04,375.22,0.3674
2023-05-02,2023,Q2,5,May,Asia Pacific,China,Electronics,Phones,Corporate,13,342.23,4448.99,2843.13,1605.86,0.3609
2024-07-25,2024,Q3,7,July,North America,USA,Clothing,Outerwear,Home Office,8,61.98,495.84,287.71,208.13,0.4198
2022-02-03,2022,Q1,2,February,Europe,France,Office Supplies,Binders,Consumer,12,155.52,1866.24,941.09,925.15,0.4957
2023-12-24,2023,Q4,12,December,Europe,Italy,Furniture,Storage,Home Office,19,1065.41,20242.79,13966.58,6276.21,0.31
2022-06-25,2022,Q2,6,June,Asia Pacific,China,Electronics,Laptops,Corporate,11,1238.16,13619.76,10751.16,2868.6,0.2106
2022-03-31,2022,Q1,3,March,Latin America,Argentina,Office Supplies,Art Supplies,Consumer,10,71.79,717.9,416.08,301.82,0.4204
2024-01-02,2024,Q1,1,January,North America,Canada,Furniture,Storage,Home Office,15,488.86,7332.9,5244.73,2088.17,0.2848
2022-08-01,2022,Q3,8,August,Asia Pacific,Japan,Electronics,Laptops,Home Office,13,364.32,4736.16,2535.16,2201.0,0.4647
2023-11-25,2023,Q4,11,November,Europe,Italy,Clothing,Outerwear,Consumer,1,25.07,25.07,20.19,4.88,0.1947
2022-10-04,2022,Q4,10,October,North America,Mexico,Clothing,Shirts,Corporate,12,48.62,583.44,479.33,104.11,0.1784
2023-02-17,2023,Q1,2,February,North America,USA,Electronics,Laptops,Corporate,5,1852.75,9263.75,6924.96,2338.79,0.2525
2024-11-21,2024,Q4,11,November,Latin America,Chile,Clothing,Pants,Consumer,10,235.95,2359.5,1488.97,870.53,0.3689
2023-01-27,2023,Q1,1,January,Asia Pacific,Australia,Electronics,Accessories,Corporate,9,905.85,8152.65,6177.72,1974.93,0.2422
2023-07-14,2023,Q3,7,July,North America,Canada,Clothing,Pants,Home Office,8,255.32,2042.56,1672.33,370.23,0.1813
2024-06-19,2024,Q2,6,June,Latin America,Argentina,Furniture,Tables,Home Office,1,240.8,240.8,203.4,37.4,0.1553
2024-10-15,2024,Q4,10,October,Asia Pacific,Australia,Electronics,Accessories,Corporate,14,454.01,6356.14,5041.19,1314.95,0.2069
2022-06-11,2022,Q2,6,June,Latin America,Chile,Furniture,Storage,Corporate,1,1315.25,1315.25,896.47,418.78,0.3184
2023-10-20,2023,Q4,10,October,North America,USA,Office Supplies,Art Supplies,Corporate,8,123.54,988.32,625.37,362.95,0.3672
2023-09-20,2023,Q3,9,September,Latin America,Chile,Clothing,Shirts,Home Office,9,77.56,698.04,541.49,156.55,0.2243
2024-06-28,2024,Q2,6,June,Asia Pacific,India,Electronics,Accessories,Corporate,9,317.11,2853.99,1841.04,1012.95,0.3549
2024-06-09,2024,Q2,6,June,Asia Pacific,China,Electronics,Accessories,Home Office,11,1853.62,20389.82,13518.35,6871.47,0.337
2024-04-11,2024,Q2,4,April,Asia Pacific,Japan,Electronics,Phones,Home Office,2,1845.06,3690.12,2603.28,1086.84,0.2945
2024-06-16,2024,Q2,6,June,North America,USA,Electronics,Phones,Home Office,12,1834.22,22010.64,12917.59,9093.05,0.4131
2024-01-21,2024,Q1,1,January,Asia Pacific,India,Electronics,Accessories,Consumer,7,414.48,2901.36,1485.08,1416.28,0.4881
2024-07-10,2024,Q3,7,July,Asia Pacific,Australia,Clothing,Shirts,Home Office,1,121.47,121.47,85.42,36.05,0.2968
2022-10-09,2022,Q4,10,October,Asia Pacific,India,Office Supplies,Art Supplies,Corporate,18,134.39,2419.02,1360.25,1058.77,0.4377
2023-05-27,2023,Q2,5,May,North America,USA,Furniture,Tables,Home Office,9,291.1,2619.9,1690.15,929.75,0.3549
2024-03-03,2024,Q1,3,March,North America,Canada,Office Supplies,Art Supplies,Corporate,8,102.93,823.44,583.31,240.13,0.2916
2023-03-16,2023,Q1,3,March,Asia Pacific,India,Furniture,Chairs,Consumer,13,644.19,8374.47,5438.18,2936.29,0.3506
2022-06-01,2022,Q2,6,June,Latin America,Brazil,Clothing,Shirts,Home Office,19,117.83,2238.77,1486.28,752.49,0.3361
2023-10-17,2023,Q4,10,October,Asia Pacific,China,Office Supplies,Binders,Consumer,17,12.13,206.21,137.18,69.03,0.3348
2022-12-23,2022,Q4,12,December,Asia Pacific,Japan,Electronics,Phones,Consumer,8,1216.16,9729.28,5865.94,3863.34,0.3971
2023-04-30,2023,Q2,4,April,Latin America,Brazil,Office Supplies,Art Supplies,Home Office,19,93.39,1774.41,1212.87,561.54,0.3165
2024-01-26,2024,Q1,1,January,Latin America,Chile,Furniture,Storage,Consumer,17,649.08,11034.36,7678.53,3355.83,0.3041
2022-05-15,2022,Q2,5,May,Asia Pacific,India,Clothing,Outerwear,Corporate,4,70.94,283.76,227.47,56.29,0.1984
2024-04-18,2024,Q2,4,April,North America,USA,Office Supplies,Art Supplies,Consumer,7,151.88,1063.16,632.91,430.25,0.4047
2024-07-10,2024,Q3,7,July,Latin America,Chile,Office Supplies,Paper,Home Office,19,130.58,2481.02,1595.44,885.58,0.3569
2023-01-08,2023,Q1,1,January,Europe,Italy,Electronics,Phones,Home Office,18,1747.29,31451.22,20216.67,11234.55,0.3572
2022-11-10,2022,Q4,11,November,Asia Pacific,Japan,Furniture,Tables,Home Office,3,408.13,1224.39,900.13,324.26,0.2648
2023-04-07,2023,Q2,4,April,Asia Pacific,Australia,Electronics,Laptops,Consumer,8,297.81,2382.48,1858.26,524.22,0.22
2023-07-17,2023,Q3,7,July,Europe,UK,Electronics,Accessories,Home Office,3,1786.17,5358.51,3723.37,1635.14,0.3051
2022-12-12,2022,Q4,12,December,Europe,France,Office Supplies,Art Supplies,Consumer,8,24.39,195.12,114.17,80.95,0.4149
2022-02-28,2022,Q1,2,February,North America,USA,Office Supplies,Art Supplies,Consumer,14,122.62,1716.68,1343.13,373.55,0.2176
2024-05-03,2024,Q2,5,May,North America,Canada,Office Supplies,Art Supplies,Corporate,16,82.45,1319.2,968.07,351.13,0.2662
2024-09-16,2024,Q3,9,September,Europe,Italy,Office Supplies,Binders,Consumer,14,62.16,870.24,708.13,162.11,0.1863
2022-05-03,2022,Q2,5,May,Europe,Italy,Clothing,Pants,Corporate,7,197.31,1381.17,1046.33,334.84,0.2424
2023-02-22,2023,Q1,2,February,Asia Pacific,Japan,Office Supplies,Art Supplies,Corporate,19,28.94,549.86,443.6,106.26,0.1932
2023-12-09,2023,Q4,12,December,Latin America,Brazil,Office Supplies,Art Supplies,Home Office,18,179.07,3223.26,2533.82,689.44,0.2139
2022-08-06,2022,Q3,8,August,Asia Pacific,Japan,Clothing,Shirts,Corporate,11,92.64,1019.04,644.94,374.1,0.3671
2024-07-09,2024,Q3,7,July,Europe,France,Electronics,Phones,Corporate,12,1678.24,20138.88,12502.56,7636.32,0.3792
2024-02-26,2024,Q1,2,February,Latin America,Brazil,Furniture,Tables,Home Office,9,699.3,6293.7,3795.5,2498.2,0.3969
2023-10-03,2023,Q4,10,October,Europe,France,Clothing,Outerwear,Corporate,12,59.23,710.76,571.43,139.33,0.196
2024-10-18,2024,Q4,10,October,Asia Pacific,India,Electronics,Phones,Corporate,14,995.02,13930.28,7853.02,6077.26,0.4363
2024-11-01,2024,Q4,11,November,Latin America,Brazil,Furniture,Storage,Corporate,18,111.91,2014.38,1196.62,817.76,0.406
2022-04-10,2022,Q2,4,April,North America,Canada,Clothing,Outerwear,Home Office,8,215.68,1725.44,1105.82,619.62,0.3591
2024-08-21,2024,Q3,8,August,Asia Pacific,China,Electronics,Laptops,Consumer,9,364.78,3283.02,2600.89,682.13,0.2078
2023-06-26,2023,Q2,6,June,Asia Pacific,India,Office Supplies,Paper,Corporate,4,30.79,123.16,100.4,22.76,0.1848
2022-04-15,2022,Q2,4,April,Europe,UK,Office Supplies,Paper,Corporate,2,58.1,116.2,58.85,57.35,0.4935
2024-10-29,2024,Q4,10,October,Latin America,Chile,Office Supplies,Art Supplies,Home Office,18,108.28,1949.04,1530.52,418.52,0.2147
2022-09-01,2022,Q3,9,September,Europe,Germany,Clothing,Pants,Corporate,9,96.74,870.66,604.21,266.45,0.306
2024-01-19,2024,Q1,1,January,Europe,France,Clothing,Outerwear,Consumer,6,252.33,1513.98,866.37,647.61,0.4278
2022-04-03,2022,Q2,4,April,North America,USA,Office Supplies,Binders,Home Office,10,32.3,323.0,191.31,131.69,0.4077
2024-07-24,2024,Q3,7,July,Europe,France,Office Supplies,Art Supplies,Corporate,6,147.78,886.68,521.15,365.53,0.4122
2022-11-29,2022,Q4,11,November,Latin America,Chile,Office Supplies,Art Supplies,Corporate,13,134.68,1750.84,982.89,767.95,0.4386
2024-11-04,2024,Q4,11,November,Latin America,Chile,Office Supplies,Binders,Consumer,13,168.43,2189.59,1404.7,784.89,0.3585
2024-01-25,2024,Q1,1,January,Asia Pacific,China,Clothing,Outerwear,Corporate,14,33.15,464.1,259.06,205.04,0.4418
2022-02-24,2022,Q1,2,February,Latin America,Argentina,Furniture,Storage,Consumer,11,341.81,3759.91,1998.84,1761.07,0.4684
2024-09-10,2024,Q3,9,September,Europe,Italy,Furniture,Storage,Consumer,19,428.4,8139.6,5178.85,2960.75,0.3637
2022-03-06,2022,Q1,3,March,North America,USA,Electronics,Laptops,Corporate,8,930.67,7445.36,6108.4,1336.96,0.1796
2024-05-07,2024,Q2,5,May,Europe,Italy,Furniture,Tables,Home Office,7,946.77,6627.39,5515.69,1111.7,0.1677
2024-08-23,2024,Q3,8,August,North America,Mexico,Furniture,Storage,Consumer,15,1434.8,21522.0,11777.92,9744.08,0.4527
2023-10-28,2023,Q4,10,October,Latin America,Chile,Clothing,Pants,Consumer,1,95.58,95.58,65.85,29.73,0.311
2024-07-30,2024,Q3,7,July,Asia Pacific,Australia,Office Supplies,Art Supplies,Corporate,19,121.04,2299.76,1191.27,1108.49,0.482
2023-01-29,2023,Q1,1,January,Europe,UK,Office Supplies,Paper,Corporate,13,35.16,457.08,328.26,128.82,0.2818
2023-08-15,2023,Q3,8,August,Europe,Italy,Office Supplies,Binders,Corporate,2,25.79,51.58,27.15,24.43,0.4736
2023-07-15,2023,Q3,7,July,Asia Pacific,China,Clothing,Pants,Corporate,17,135.58,2304.86,1721.09,583.77,0.2533
2022-10-27,2022,Q4,10,October,Asia Pacific,China,Office Supplies,Art Supplies,Consumer,8,89.79,718.32,421.11,297.21,0.4138
2023-12-11,2023,Q4,12,December,Latin America,Chile,Office Supplies,Art Supplies,Corporate,3,20.16,60.48,30.29,30.19,0.4992
2023-03-15,2023,Q1,3,March,Europe,UK,Office Supplies,Paper,Consumer,19,58.07,1103.33,779.59,323.74,0.2934
2023-05-06,2023,Q2,5,May,Europe,Germany,Furniture,Storage,Consumer,19,526.73,10007.87,7832.16,2175.71,0.2174
2022-04-18,2022,Q2,4,April,North America,Canada,Office Supplies,Art Supplies,Corporate,17,31.68,538.56,448.4,90.16,0.1674
2022-07-25,2022,Q3,7,July,Europe,Germany,Furniture,Tables,Home Office,17,342.89,5829.13,4020.15,1808.98,0.3103
2024-09-01,2024,Q3,9,September,Latin America,Chile,Furniture,Tables,Corporate,19,1119.76,21275.44,16643.7,4631.74,0.2177
2023-08-08,2023,Q3,8,August,North America,USA,Furniture,Storage,Home Office,5,1063.03,5315.15,4237.34,1077.81,0.2028
2022-03-18,2022,Q1,3,March,Europe,Italy,Furniture,Chairs,Corporate,18,774.98,13949.64,8054.85,5894.79,0.4226
2024-10-11,2024,Q4,10,October,Europe,UK,Electronics,Phones,Corporate,9,1893.71,17043.39,8756.88,8286.51,0.4862
2022-08-08,2022,Q3,8,August,Asia Pacific,Australia,Clothing,Outerwear,Home Office,10,184.71,1847.1,1569.62,277.48,0.1502
2024-12-09,2024,Q4,12,December,Latin America,Brazil,Clothing,Pants,Consumer,7,29.5,206.5,153.66,52.84,0.2559
2022-08-19,2022,Q3,8,August,Asia Pacific,Japan,Clothing,Outerwear,Corporate,9,73.93,665.37,359.53,305.84,0.4597
2023-01-17,2023,Q1,1,January,North America,Mexico,Office Supplies,Binders,Home Office,18,150.29,2705.22,1404.57,1300.65,0.4808
2023-01-31,2023,Q1,1,January,Europe,Italy,Clothing,Outerwear,Corporate,3,109.35,328.05,259.2,68.85,0.2099
2022-06-27,2022,Q2,6,June,Latin America,Chile,Electronics,Phones,Consumer,17,1335.32,22700.44,14247.8,8452.64,0.3724
2024-09-04,2024,Q3,9,September,Asia Pacific,Japan,Electronics,Laptops,Corporate,12,329.08,3948.96,2080.84,1868.12,0.4731
2023-04-28,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Binders,Home Office,5,108.4,542.0,354.66,187.34,0.3456
2022-01-24,2022,Q1,1,January,Asia Pacific,Australia,Furniture,Chairs,Home Office,12,892.85,10714.2,8371.99,2342.21,0.2186
2022-08-31,2022,Q3,8,August,Latin America,Argentina,Furniture,Tables,Home Office,4,1202.83,4811.32,2942.43,1868.89,0.3884
2024-10-26,2024,Q4,10,October,Asia Pacific,China,Office Supplies,Binders,Home Office,18,106.43,1915.74,1244.05,671.69,0.3506
2023-03-29,2023,Q1,3,March,Europe,France,Clothing,Shirts,Corporate,12,85.23,1022.76,520.11,502.65,0.4915
2024-02-05,2024,Q1,2,February,Latin America,Chile,Clothing,Outerwear,Home Office,10,297.3,2973.0,1486.75,1486.25,0.4999
2023-03-24,2023,Q1,3,March,Europe,Germany,Clothing,Outerwear,Home Office,13,168.1,2185.3,1810.9,374.4,0.1713
2024-01-11,2024,Q1,1,January,North America,Mexico,Electronics,Phones,Home Office,3,233.06,699.18,351.91,347.27,0.4967
2024-11-01,2024,Q4,11,November,Europe,France,Furniture,Tables,Home Office,17,650.74,11062.58,7389.32,3673.26,0.332
2024-06-23,2024,Q2,6,June,North America,Mexico,Furniture,Storage,Home Office,16,1320.62,21129.92,17842.72,3287.2,0.1556
2024-09-28,2024,Q3,9,September,North America,Mexico,Clothing,Shirts,Corporate,10,45.68,456.8,282.18,174.62,0.3823
2022-09-28,2022,Q3,9,September,Latin America,Argentina,Electronics,Accessories,Corporate,5,1491.32,7456.6,3737.03,3719.57,0.4988
2023-09-24,2023,Q3,9,September,North America,Canada,Office Supplies,Paper,Home Office,13,74.15,963.95,578.88,385.07,0.3995
2023-03-23,2023,Q1,3,March,North America,USA,Clothing,Pants,Home Office,4,220.35,881.4,622.43,258.97,0.2938
2022-05-11,2022,Q2,5,May,North America,USA,Clothing,Shirts,Corporate,16,25.0,400.0,338.28,61.72,0.1543
2024-04-17,2024,Q2,4,April,Europe,France,Clothing,Pants,Corporate,9,50.65,455.85,290.41,165.44,0.3629
2024-07-07,2024,Q3,7,July,Latin America,Argentina,Electronics,Accessories,Home Office,4,514.68,2058.72,1713.86,344.86,0.1675
2022-09-30,2022,Q3,9,September,Asia Pacific,China,Furniture,Storage,Corporate,5,206.96,1034.8,668.64,366.16,0.3538
